Date,7203.T,7267.T,7201.T,7261.T,7269.T,6758.T,6861.T,6902.T,6501.T,6752.T,6702.T,6503.T,6762.T,6971.T,8316.T,8411.T,8766.T,8801.T,9432.T,9433.T,9983.T,2914.T,4452.T,4911.T,7751.T,4502.T,4503.T,4519.T,4568.T,6301.T,6326.T,7011.T,7012.T,4063.T,5401.T,3407.T,9020.T,9022.T,9984.T
2008-07-31,586.4859008789062,695.321533203125,557.3856811523438,2250.701171875,466.8117980957031,711.5128784179688,4587.40185546875,474.19171142578125,574.09521484375,1660.796142578125,613.45263671875,764.6201782226562,316.9244384765625,815.9553833007812,1429.7373046875,2550.935546875,800.7713012695312,622.2791137695312,31.764930725097656,308.43463134765625,3358.60595703125,1212.5482177734375,1915.088623046875,1812.4871826171875,2507.816162109375,2775.013427734375,557.2511596679688,408.2954406738281,709.66162109375,1629.7391357421875,483.8028259277344,333.3631591796875,2074.63330078125,951.0189819335938,641.1293334960938,341.1231384277344,2121.229248046875,1869.4228515625,222.2468719482422
2008-08-01,580.1932373046875,693.3292846679688,549.4231567382812,2175.198486328125,439.236572265625,708.0589599609375,4393.43115234375,473.34954833984375,592.4959106445312,1653.605712890625,598.6424560546875,733.9210205078125,304.7350158691406,795.8192749023438,1320.1463623046875,2458.790771484375,771.3309936523438,598.3453979492188,32.10958480834961,311.9112854003906,3364.1533203125,1214.9490966796875,1915.088623046875,1793.646728515625,2482.535888671875,2721.927001953125,558.4393310546875,404.2717590332031,698.6760864257812,1521.0902099609375,468.37725830078125,339.61376953125,1904.82373046875,925.2772827148438,615.2774658203125,331.8869323730469,2153.824951171875,1917.0941162109375,217.8868865966797
2008-08-04,561.3148803710938,653.48291015625,522.8810424804688,1984.6444091796875,425.4488830566406,690.7890625,4280.92822265625,458.188720703125,589.5516967773438,1646.4161376953125,587.7297973632812,691.0852661132812,297.908935546875,794.9439086914062,1229.101806640625,2342.397705078125,753.6671142578125,595.8259887695312,33.200965881347656,326.3147888183594,3541.651611328125,1200.54248046875,1935.5711669921875,1782.341796875,2426.919921875,2828.1005859375,588.1436157226562,413.5027160644531,689.8875122070312,1436.585205078125,445.93988037109375,345.8643493652344,1801.4608154296875,900.9651489257812,571.8461303710938,316.49334716796875,2148.810546875,1961.3616943359375,221.6879425048828
2008-08-05,566.3493041992188,659.459716796875,532.8342895507812,1991.83447265625,417.57000732421875,701.1509399414062,4352.69921875,466.6112976074219,605.0079956054688,1664.3902587890625,588.5093383789062,673.2371826171875,309.1231994628906,813.3290405273438,1240.9039306640625,2356.947265625,734.0403442382812,589.5276489257812,31.994705200195312,333.26837158203125,3267.08349609375,1200.54248046875,1973.1221923828125,1838.8646240234375,2452.198974609375,2881.188232421875,588.1436157226562,409.47906494140625,714.0556640625,1406.40478515625,434.7213439941406,344.4753112792969,1786.695068359375,892.3848266601562,543.926025390625,310.3359069824219,2183.9130859375,1976.6845703125,216.43356323242188
2008-08-06,583.9689331054688,685.35986328125,556.72216796875,2135.64990234375,434.3123474121094,740.8712158203125,4428.34619140625,483.4563903808594,618.9925537109375,1693.149169921875,644.6320190429688,689.6573486328125,321.80010986328125,837.8427734375,1247.648193359375,2390.89501953125,741.8906860351562,609.6821899414062,32.396785736083984,332.7715759277344,3289.270263671875,1195.7410888671875,1993.604736328125,1827.5599365234375,2573.546142578125,2905.319580078125,595.2725830078125,410.4256286621094,685.4933471679688,1442.6207275390625,462.06683349609375,367.39404296875,1860.5257568359375,925.2772827148438,566.675537109375,334.9656982421875,2171.376708984375,1963.0634765625,225.82432556152344
2008-08-07,576.4175415039062,685.35986328125,566.6754760742188,2063.741943359375,446.1303405761719,732.236572265625,4354.63720703125,480.9296875,605.7443237304688,1653.605712890625,644.6320190429688,667.5255126953125,329.11376953125,821.2083740234375,1207.183837890625,2308.450927734375,712.4507446289062,594.5662841796875,30.271465301513672,323.3348693847656,3170.0146484375,1171.7298583984375,1966.294189453125,1823.7913818359375,2563.4326171875,2953.58056640625,586.9553833007812,403.32501220703125,683.2962646484375,1451.675048828125,532.18310546875,372.2556457519531,1912.206787109375,918.1265258789062,559.4371337890625,316.49334716796875,2121.229248046875,1896.6634521484375,226.38327026367188
2008-08-08,607.8814697265625,691.3369750976562,559.3763427734375,2117.67333984375,445.1454162597656,735.6902465820312,4397.31103515625,478.40301513671875,599.1199951171875,1646.4161376953125,642.2937622070312,673.950927734375,325.2132568359375,837.8427734375,1183.579833984375,2269.65283203125,694.7867431640625,587.00830078125,30.558671951293945,317.8713684082031,3264.309326171875,1236.5587158203125,1962.881103515625,1842.6328125,2583.65869140625,2924.623779296875,569.1329345703125,418.94671630859375,700.873046875,1493.9278564453125,539.19482421875,380.5896911621094,1845.759521484375,906.6857299804688,556.3348388671875,311.5673828125,2156.3330078125,1929.0125732421875,227.50119018554688
2008-08-11,633.0524291992188,723.214111328125,583.264404296875,2178.7939453125,460.9028015136719,756.4141235351562,4461.3212890625,499.45947265625,607.9522705078125,1696.743896484375,662.5601806640625,691.0852661132812,339.3529052734375,853.6013793945312,1200.43994140625,2318.14990234375,710.48828125,599.6048583984375,29.984262466430664,324.328125,3297.591064453125,1210.14697265625,2037.9827880859375,1831.3280029296875,2679.72314453125,2895.6669921875,579.826416015625,409.7155456542969,703.0703125,1493.9278564453125,542.7005615234375,382.6732482910156,1904.82373046875,928.1372680664062,559.4371337890625,325.11376953125,2158.840087890625,1937.524658203125,229.17813110351562
2008-08-12,631.7938842773438,743.1373291015625,569.9933471679688,2110.48193359375,462.87255859375,749.5059814453125,4401.1923828125,485.1411437988281,596.176025390625,1671.580078125,643.8526000976562,699.6524047851562,341.7908630371094,834.3407592773438,1202.125732421875,2352.097900390625,718.3387451171875,604.6434936523438,30.15658187866211,321.3481140136719,3200.522216796875,1195.7410888671875,1986.777099609375,1827.5599365234375,2699.94775390625,2953.58056640625,585.7671508789062,413.0293273925781,698.6760864257812,1439.60302734375,531.4818725585938,381.28424072265625,1867.90869140625,910.9761962890625,533.5849609375,306.6413879394531,2116.21435546875,1946.0377197265625,226.9422607421875
2008-08-13,624.2424926757812,741.14501953125,570.6569213867188,2114.07763671875,457.9482116699219,727.0556030273438,4370.1533203125,487.6679382324219,581.4556884765625,1664.3902587890625,639.1755981445312,670.3812866210938,333.9896240234375,820.3330078125,1163.3475341796875,2269.65283203125,700.6747436523438,584.4888305664062,30.099140167236328,314.39471435546875,3095.13134765625,1195.7410888671875,1949.2265625,1808.71923828125,2634.21826171875,2929.44970703125,585.7671508789062,413.0293273925781,705.2672119140625,1409.4228515625,536.39013671875,368.7830810546875,1816.227294921875,896.6749267578125,536.6873779296875,303.56268310546875,2073.589111328125,1876.2325439453125,218.89306640625
2008-08-14,614.1741943359375,737.1607055664062,560.70361328125,2110.48193359375,457.9482116699219,716.693603515625,4374.03564453125,473.34954833984375,587.3436889648438,1650.0113525390625,639.9551391601562,683.2321166992188,329.6014099121094,814.2044677734375,1141.42919921875,2226.005615234375,696.74951171875,570.6323852539062,30.44378662109375,321.3481140136719,3064.6240234375,1198.1414794921875,2000.431884765625,1838.8646240234375,2608.937744140625,2881.188232421875,570.3208618164062,415.6329345703125,716.252685546875,1415.45849609375,534.98779296875,376.4226989746094,1823.6103515625,899.5352783203125,541.8577270507812,304.794189453125,2093.648193359375,1894.9610595703125,208.8316192626953
2008-08-15,631.7938842773438,747.1218872070312,572.6475219726562,2139.2451171875,462.87255859375,732.236572265625,4447.74462890625,476.7183837890625,590.287841796875,1675.174560546875,642.2937622070312,693.9408569335938,324.7256164550781,824.7103271484375,1153.2315673828125,2259.953857421875,714.413330078125,573.1516723632812,30.041704177856445,315.8846740722656,3036.890380859375,1186.1361083984375,1979.94970703125,1850.1690673828125,2669.611083984375,2895.6669921875,564.38037109375,410.89923095703125,703.0703125,1421.494873046875,545.5052490234375,378.5062255859375,1830.9932861328125,906.6857299804688,540.8235473632812,306.0256652832031,2081.111328125,1857.5048828125,207.15469360351562
2008-08-18,638.0866088867188,743.1373291015625,576.6288452148438,2085.314208984375,467.7967529296875,751.2332763671875,4503.9951171875,482.6143798828125,597.6481323242188,1678.7698974609375,632.1603393554688,704.64990234375,331.55169677734375,839.5936279296875,1181.8936767578125,2313.30029296875,712.4507446289062,585.7485961914062,31.535171508789062,328.30157470703125,3053.5302734375,1200.54248046875,2020.9144287109375,1872.7781982421875,2699.94775390625,2905.319580078125,567.9446411132812,407.8220520019531,700.873046875,1475.8193359375,554.6204223632812,385.451171875,1904.82373046875,913.8362426757812,556.3348388671875,312.18310546875,2113.707763671875,1835.3712158203125,210.06130981445312
2008-08-19,619.2083129882812,725.2064208984375,562.6941528320312,1991.83447265625,450.0697021484375,733.9634399414062,4393.43115234375,461.557861328125,589.5516967773438,1660.796142578125,604.8782958984375,683.9459228515625,313.99896240234375,814.2044677734375,1149.859375,2264.803466796875,698.7119750976562,566.8535766601562,30.673547744750977,317.3746643066406,2986.96826171875,1164.5264892578125,1990.1905517578125,1827.5599365234375,2598.825439453125,2813.62255859375,557.2511596679688,404.2717590332031,700.873046875,1439.60302734375,549.0110473632812,372.2556457519531,1860.5257568359375,896.6749267578125,538.7555541992188,306.6413879394531,2086.126220703125,1852.396484375,208.1608428955078
