,S
2009-03-09,1.7270526775281587
2009-03-10,1.7016296350999052
2009-03-11,1.7987091333033915
2009-03-12,1.7984368415029799
2009-03-13,1.8537584957367268
2009-03-16,1.8713475046275632
2009-03-17,1.8224616255510186
2009-03-18,1.8537806673000452
2009-03-19,1.8537451554015596
2009-03-20,1.8683542389694134
2009-03-23,1.8562627629323243
2009-03-24,1.9425460422154948
2009-03-25,1.9318641713238247
2009-03-26,1.8946370879419723
2009-03-27,1.9040220044927842
2009-03-30,1.8936788506246283
2009-03-31,1.89118502576191
2009-04-01,1.8812805233024856
2009-04-02,1.8884758043245033
2009-04-03,1.8987657815567296
2009-04-06,1.8947562068762507
2009-04-07,1.9197231096207925
2009-04-08,1.9197820979310818
2009-04-09,1.9164887679544607
2009-04-13,1.911738565106743
2009-04-14,1.8847772658918156
2009-04-15,1.879484691191054
2009-04-16,1.8632151451368588
2009-04-17,1.8499630540329421
2009-04-20,1.8328342603246228
2009-04-21,1.8838682175992065
2009-04-22,1.8811129026726048
2009-04-23,1.888317880008903
2009-04-24,1.920153074906009
2009-04-27,1.932277447363453
2009-04-28,1.9062212184100544
2009-04-29,1.8972660323777515
2009-04-30,1.902886539583669
2009-05-01,1.9010023681061645
2009-05-04,1.8996783510641237
2009-05-05,1.9060057041359133
2009-05-06,1.9236004064463683
2009-05-07,1.9424532500173706
2009-05-08,1.8912659321449625
2009-05-11,1.8771642486608304
2009-05-12,1.8821112795272807
2009-05-13,1.853927161410921
2009-05-14,1.8270226945970691
2009-05-15,1.820435545001658
2009-05-18,1.8047459453640198
2009-05-19,1.8136978814688374
2009-05-20,1.8075971836923626
2009-05-21,1.7794881308843011
2009-05-22,1.7733947622528938
2009-05-26,1.7532743911192388
2009-05-27,1.7778399242696057
2009-05-28,1.7511179233126255
2009-05-29,1.7737054264577863
2009-06-01,1.7913474634277773
2009-06-02,1.7694526134569666
2009-06-03,1.7703355964066523
2009-06-04,1.7604456126404828
2009-06-05,1.6809398195329084
2009-06-08,1.6899792310619632
2009-06-09,1.6790646227809785
2009-06-10,1.6745501702866785
2009-06-11,1.6965884446113306
2009-06-12,1.6633006848394571
2009-06-15,1.64795606749826
2009-06-16,1.6788232287494438
2009-06-17,1.6878551207516936
2009-06-18,1.5812584460501524
2009-06-19,1.5652460915759991
2009-06-22,1.5804278780308927
2009-06-23,1.5855596557013345
2009-06-24,1.5799775934733427
